Timestamp,Year,Month,Day,Hour Ending,Maximum energy deliverable before curtailment (MWh),Energy actually delivered (MWh),Curtailment (MWh),Price ($/MWh) at the nodal level in the Real Time market
1/2/2023 15:00,2023,1,2,15,44.1,44.1,0,12.99
1/2/2023 16:00,2023,1,2,16,24.7,24.7,0,17.22
1/2/2023 17:00,2023,1,2,17,17.7,17.7,0,20.96
1/2/2023 18:00,2023,1,2,18,13.5,13.5,0,16.79
1/2/2023 19:00,2023,1,2,19,22.5,22.5,0,10.04
1/2/2023 20:00,2023,1,2,20,66,58,8,8.25
1/2/2023 21:00,2023,1,2,21,49.3,41.3,8,7.88
1/2/2023 22:00,2023,1,2,22,36.6,36.6,0,9.94
1/2/2023 23:00,2023,1,2,23,50.4,50.4,0,9.96
1/3/2023 0:00,2023,1,2,24,45.9,45.9,0,22.79
1/3/2023 1:00,2023,1,3,1,41.1,41.1,0,57.89
1/3/2023 2:00,2023,1,3,2,17.1,17.1,0,38.27
1/3/2023 3:00,2023,1,3,3,0,0,0,32.49
1/3/2023 4:00,2023,1,3,4,26.4,26.4,0,22.55
1/3/2023 5:00,2023,1,3,5,53.5,53.5,0,16.24
1/3/2023 6:00,2023,1,3,6,62.3,54.3,8,7.66
1/3/2023 7:00,2023,1,3,7,68.8,60.8,8,1.68
1/3/2023 8:00,2023,1,3,8,66.1,58.1,8,-0.8
1/3/2023 9:00,2023,1,3,9,66.6,58.6,8,-1.82
1/3/2023 10:00,2023,1,3,10,47.5,39.5,8,-0.41
1/3/2023 11:00,2023,1,3,11,33.8,25.8,8,1.41
1/3/2023 12:00,2023,1,3,12,52.6,44.6,8,2.98
1/3/2023 13:00,2023,1,3,13,42.8,42.8,0,17.78
1/3/2023 14:00,2023,1,3,14,30.8,30.8,0,17.23
1/3/2023 15:00,2023,1,3,15,12.9,12.9,0,24.89
1/3/2023 16:00,2023,1,3,16,7.3,7.3,0,93.5
1/3/2023 17:00,2023,1,3,17,4,4,0,17.63
1/3/2023 18:00,2023,1,3,18,7.1,7.1,0,18.6
1/3/2023 19:00,2023,1,3,19,17.6,17.6,0,36.97
1/3/2023 20:00,2023,1,3,20,4.5,4.5,0,23.85
1/3/2023 21:00,2023,1,3,21,0.5,0.5,0,23.97
1/3/2023 22:00,2023,1,3,22,0,0,0,16.17
1/3/2023 23:00,2023,1,3,23,0.1,0.1,0,15.81
1/4/2023 0:00,2023,1,3,24,0.8,0.8,0,42.14
1/4/2023 1:00,2023,1,4,1,2.1,2.1,0,30.99
1/4/2023 2:00,2023,1,4,2,6.2,6.2,0,23.56
1/4/2023 3:00,2023,1,4,3,2.8,2.8,0,20.3
1/4/2023 4:00,2023,1,4,4,4.2,4.2,0,16.26
1/4/2023 5:00,2023,1,4,5,0.1,0.1,0,17.68
1/4/2023 6:00,2023,1,4,6,0.1,0.1,0,13.78
1/4/2023 7:00,2023,1,4,7,0.2,0.2,0,20.27
1/4/2023 8:00,2023,1,4,8,4,4,0,15.32
1/4/2023 9:00,2023,1,4,9,11.8,11.8,0,14.73
1/4/2023 10:00,2023,1,4,10,5.9,5.9,0,15.94
1/4/2023 11:00,2023,1,4,11,0.3,0.3,0,16.8
1/4/2023 12:00,2023,1,4,12,0,0,0,28.51
1/4/2023 13:00,2023,1,4,13,3.5,3.5,0,43.75
1/4/2023 14:00,2023,1,4,14,7,7,0,35.91
1/4/2023 15:00,2023,1,4,15,3.6,3.6,0,20.33
1/4/2023 16:00,2023,1,4,16,3.7,3.7,0,18.23
1/4/2023 17:00,2023,1,4,17,3.3,3.3,0,16.9
1/4/2023 18:00,2023,1,4,18,1.9,1.9,0,18.58
1/4/2023 19:00,2023,1,4,19,5.4,5.4,0,15.62
1/4/2023 20:00,2023,1,4,20,8,8,0,9.9
1/4/2023 21:00,2023,1,4,21,21.6,13.6,8,1.04
1/4/2023 22:00,2023,1,4,22,14.8,6.8,8,3.36
1/4/2023 23:00,2023,1,4,23,7.7,7.7,0,11.47
1/5/2023 0:00,2023,1,4,24,1.2,1.2,0,31.34
1/5/2023 1:00,2023,1,5,1,0,0,0,31.76
1/5/2023 2:00,2023,1,5,2,0,0,0,24.94
1/5/2023 3:00,2023,1,5,3,0,0,0,22.92
1/5/2023 4:00,2023,1,5,4,1.3,1.3,0,22.7
1/5/2023 5:00,2023,1,5,5,2.4,2.4,0,20.38
1/5/2023 6:00,2023,1,5,6,3.1,3.1,0,19.54
1/5/2023 7:00,2023,1,5,7,6.8,6.8,0,21.19
1/5/2023 8:00,2023,1,5,8,3.7,3.7,0,24.15
1/5/2023 9:00,2023,1,5,9,6.6,6.6,0,27.7
1/5/2023 10:00,2023,1,5,10,3.4,3.4,0,24.81
1/5/2023 11:00,2023,1,5,11,0,0,0,26.25
1/5/2023 12:00,2023,1,5,12,0,0,0,26.57
1/5/2023 13:00,2023,1,5,13,0,0,0,40.66
1/5/2023 14:00,2023,1,5,14,0,0,0,50.09
1/5/2023 15:00,2023,1,5,15,0,0,0,27.8
1/5/2023 16:00,2023,1,5,16,0.3,0.3,0,25.97
1/5/2023 17:00,2023,1,5,17,0.3,0.3,0,27.57
1/5/2023 18:00,2023,1,5,18,0.9,0.9,0,24.42
1/5/2023 19:00,2023,1,5,19,5.4,5.4,0,25.67
1/5/2023 20:00,2023,1,5,20,15.5,15.5,0,23.32
1/5/2023 21:00,2023,1,5,21,38.4,38.4,0,19.95
1/5/2023 22:00,2023,1,5,22,59,59,0,19.85
1/5/2023 23:00,2023,1,5,23,67,67,0,32.56
1/6/2023 0:00,2023,1,5,24,71.5,71.5,0,56.94
1/6/2023 1:00,2023,1,6,1,69.1,69.1,0,31.22
1/6/2023 2:00,2023,1,6,2,62.7,62.7,0,25.7
1/6/2023 3:00,2023,1,6,3,73.6,73.6,0,24.56
1/6/2023 4:00,2023,1,6,4,79.2,79.2,0,16.36
1/6/2023 5:00,2023,1,6,5,78.2,78.2,0,14.79
1/6/2023 6:00,2023,1,6,6,84.7,76.7,8,8.42
1/6/2023 7:00,2023,1,6,7,84,76,8,5.07
1/6/2023 8:00,2023,1,6,8,87.6,79.6,8,6.42
1/6/2023 9:00,2023,1,6,9,82.3,74.3,8,4.84
1/6/2023 10:00,2023,1,6,10,58.7,50.7,8,8.5
1/6/2023 11:00,2023,1,6,11,41.2,41.2,0,9.53
1/6/2023 12:00,2023,1,6,12,52,52,0,18.6
1/6/2023 13:00,2023,1,6,13,63.8,63.8,0,33.59
1/6/2023 14:00,2023,1,6,14,62.4,62.4,0,26.5
1/6/2023 15:00,2023,1,6,15,44.7,44.7,0,13.6
1/6/2023 16:00,2023,1,6,16,34.4,34.4,0,15.22
1/6/2023 17:00,2023,1,6,17,19.5,19.5,0,23.03
1/6/2023 18:00,2023,1,6,18,25.9,25.9,0,18.11
1/6/2023 19:00,2023,1,6,19,67.5,59.5,8,7.23
1/6/2023 20:00,2023,1,6,20,72.6,64.6,8,1
1/6/2023 21:00,2023,1,6,21,71.8,63.8,8,0.56
1/6/2023 22:00,2023,1,6,22,68.3,60.3,8,0.83
1/6/2023 23:00,2023,1,6,23,67.4,67.4,0,42.84
1/7/2023 0:00,2023,1,6,24,62.5,62.5,0,39.29
1/7/2023 1:00,2023,1,7,1,55.7,55.7,0,27.66
1/7/2023 2:00,2023,1,7,2,45.5,45.5,0,21.87
1/7/2023 3:00,2023,1,7,3,51.9,51.9,0,16.42
1/7/2023 4:00,2023,1,7,4,64.1,64.1,0,10.88
1/7/2023 5:00,2023,1,7,5,46.7,46.7,0,13.54
1/7/2023 6:00,2023,1,7,6,40.1,40.1,0,13.3
1/7/2023 7:00,2023,1,7,7,61.7,61.7,0,15.29
1/7/2023 8:00,2023,1,7,8,52.1,52.1,0,13.39
1/7/2023 9:00,2023,1,7,9,40.6,40.6,0,11.67
1/7/2023 10:00,2023,1,7,10,28.3,28.3,0,13.38
1/7/2023 11:00,2023,1,7,11,26.8,26.8,0,14.8
1/7/2023 12:00,2023,1,7,12,23.7,23.7,0,15.44
1/7/2023 13:00,2023,1,7,13,13.8,13.8,0,16.27
1/7/2023 14:00,2023,1,7,14,12.3,12.3,0,14.07
1/7/2023 15:00,2023,1,7,15,10.9,10.9,0,16.08
1/7/2023 16:00,2023,1,7,16,11.2,11.2,0,12.51
1/7/2023 17:00,2023,1,7,17,18.2,18.2,0,15.63
1/7/2023 18:00,2023,1,7,18,21.2,21.2,0,16.42
1/7/2023 19:00,2023,1,7,19,26.2,26.2,0,17.68
1/7/2023 20:00,2023,1,7,20,35,35,0,18.87
1/7/2023 21:00,2023,1,7,21,34.1,34.1,0,20.69
1/7/2023 22:00,2023,1,7,22,38.6,38.6,0,21.02
1/7/2023 23:00,2023,1,7,23,37.9,37.9,0,28.6
1/8/2023 0:00,2023,1,7,24,36.1,36.1,0,40.97
1/8/2023 1:00,2023,1,8,1,25.3,25.3,0,26.11
1/8/2023 2:00,2023,1,8,2,9.5,9.5,0,26.67
1/8/2023 3:00,2023,1,8,3,19.1,19.1,0,24.84
1/8/2023 4:00,2023,1,8,4,9.7,9.7,0,25.96
1/8/2023 5:00,2023,1,8,5,14.3,14.3,0,23.04
1/8/2023 6:00,2023,1,8,6,9.3,9.3,0,24.23
1/8/2023 7:00,2023,1,8,7,4.4,4.4,0,21.43
1/8/2023 8:00,2023,1,8,8,13.8,13.8,0,18.99
1/8/2023 9:00,2023,1,8,9,9.1,9.1,0,19.07
1/8/2023 10:00,2023,1,8,10,2.5,2.5,0,16.09
1/8/2023 11:00,2023,1,8,11,0,0,0,17.72
1/8/2023 12:00,2023,1,8,12,0,0,0,15.62
1/8/2023 13:00,2023,1,8,13,0,0,0,19.6
1/8/2023 14:00,2023,1,8,14,0,0,0,21.62
1/8/2023 15:00,2023,1,8,15,0,0,0,20.19
1/8/2023 16:00,2023,1,8,16,0,0,0,14.39
1/8/2023 17:00,2023,1,8,17,0.5,0.5,0,15.49
1/8/2023 18:00,2023,1,8,18,3.1,3.1,0,15.34
1/8/2023 19:00,2023,1,8,19,6.6,6.6,0,14.07
1/8/2023 20:00,2023,1,8,20,15.9,15.9,0,13.69
1/8/2023 21:00,2023,1,8,21,28,28,0,13.13
1/8/2023 22:00,2023,1,8,22,50.7,50.7,0,13.38
1/8/2023 23:00,2023,1,8,23,56,56,0,16.46
1/9/2023 0:00,2023,1,8,24,29.4,29.4,0,26.08
1/9/2023 1:00,2023,1,9,1,43.8,43.8,0,17.88
1/9/2023 2:00,2023,1,9,2,52,52,0,14.87
1/9/2023 3:00,2023,1,9,3,52.5,52.5,0,13.72
1/9/2023 4:00,2023,1,9,4,44.2,44.2,0,11.43
1/9/2023 5:00,2023,1,9,5,55.5,47.5,8,4.15
1/9/2023 6:00,2023,1,9,6,51.1,43.1,8,-0.76
1/9/2023 7:00,2023,1,9,7,46.4,38.4,8,-0.53
1/9/2023 8:00,2023,1,9,8,51.4,43.4,8,-0.17
1/9/2023 9:00,2023,1,9,9,50.1,42.1,8,0
1/9/2023 10:00,2023,1,9,10,33.3,25.3,8,8.46
1/9/2023 11:00,2023,1,9,11,11.8,11.8,0,11.46
1/9/2023 12:00,2023,1,9,12,18.4,18.4,0,12.54
1/9/2023 13:00,2023,1,9,13,20.3,20.3,0,17.84
1/9/2023 14:00,2023,1,9,14,31.6,31.6,0,18.57
1/9/2023 15:00,2023,1,9,15,25.8,25.8,0,10.21
1/9/2023 16:00,2023,1,9,16,24.2,16.2,8,7.42
1/9/2023 17:00,2023,1,9,17,15.5,15.5,0,12.26
1/9/2023 18:00,2023,1,9,18,14.7,14.7,0,13.73
1/9/2023 19:00,2023,1,9,19,24.9,24.9,0,13.89
1/9/2023 20:00,2023,1,9,20,31.8,31.8,0,13.24
1/9/2023 21:00,2023,1,9,21,19.1,19.1,0,14.73
1/9/2023 22:00,2023,1,9,22,18,18,0,15.39
1/9/2023 23:00,2023,1,9,23,18.6,18.6,0,22.99
1/10/2023 0:00,2023,1,9,24,31.1,31.1,0,46.12
1/10/2023 1:00,2023,1,10,1,46.4,46.4,0,30.75
1/10/2023 2:00,2023,1,10,2,46.3,46.3,0,27.86
1/10/2023 3:00,2023,1,10,3,50.9,50.9,0,25.93
1/10/2023 4:00,2023,1,10,4,53.7,53.7,0,17.24
1/10/2023 5:00,2023,1,10,5,65.4,65.4,0,12.69
1/10/2023 6:00,2023,1,10,6,59.4,59.4,0,13.56
1/10/2023 7:00,2023,1,10,7,50.9,50.9,0,14.36
1/10/2023 8:00,2023,1,10,8,57,49,8,6.44
1/10/2023 9:00,2023,1,10,9,58.9,50.9,8,4.34
1/10/2023 10:00,2023,1,10,10,49.8,41.8,8,5.6
1/10/2023 11:00,2023,1,10,11,45.6,37.6,8,5.02
1/10/2023 12:00,2023,1,10,12,32.9,32.9,0,13.69
1/10/2023 13:00,2023,1,10,13,35.3,35.3,0,18.79
1/10/2023 14:00,2023,1,10,14,47.5,47.5,0,20.02
1/10/2023 15:00,2023,1,10,15,41.9,41.9,0,11.73
1/10/2023 16:00,2023,1,10,16,52.2,44.2,8,6.48
1/10/2023 17:00,2023,1,10,17,55,47,8,4.92
1/10/2023 18:00,2023,1,10,18,48.4,40.4,8,3.33
1/10/2023 19:00,2023,1,10,19,55.3,47.3,8,3.03
1/10/2023 20:00,2023,1,10,20,59.7,51.7,8,2.57
1/10/2023 21:00,2023,1,10,21,73.4,65.4,8,2.48
1/10/2023 22:00,2023,1,10,22,72.5,64.5,8,2.94
1/10/2023 23:00,2023,1,10,23,61.2,61.2,0,10.34
1/11/2023 0:00,2023,1,10,24,52.6,52.6,0,26.21
1/11/2023 1:00,2023,1,11,1,47.8,47.8,0,22.45
1/11/2023 2:00,2023,1,11,2,42.7,42.7,0,14.64
1/11/2023 3:00,2023,1,11,3,41.7,41.7,0,10.35
1/11/2023 4:00,2023,1,11,4,43.8,43.8,0,15.04
1/11/2023 5:00,2023,1,11,5,36,36,0,14.99
1/11/2023 6:00,2023,1,11,6,35.4,35.4,0,9.52
1/11/2023 7:00,2023,1,11,7,46.8,38.8,8,7.32
1/11/2023 8:00,2023,1,11,8,56.8,48.8,8,7.4
1/11/2023 9:00,2023,1,11,9,60,60,0,13.25
1/11/2023 10:00,2023,1,11,10,35.4,35.4,0,12.55
1/11/2023 11:00,2023,1,11,11,13.7,13.7,0,13.48
1/11/2023 12:00,2023,1,11,12,17.7,17.7,0,21.97
1/11/2023 13:00,2023,1,11,13,36.9,36.9,0,43.24
1/11/2023 14:00,2023,1,11,14,15.8,15.8,0,21.46
1/11/2023 15:00,2023,1,11,15,47,47,0,12.04
1/11/2023 16:00,2023,1,11,16,79.6,79.6,0,9.55
1/11/2023 17:00,2023,1,11,17,63.7,63.7,0,16.38
1/11/2023 18:00,2023,1,11,18,64.3,56.3,8,7.86
1/11/2023 19:00,2023,1,11,19,69.2,61.2,8,3.76
1/11/2023 20:00,2023,1,11,20,80.9,72.9,8,7.01
1/11/2023 21:00,2023,1,11,21,84.8,76.8,8,7.42
1/11/2023 22:00,2023,1,11,22,83.8,75.8,8,6.59
1/11/2023 23:00,2023,1,11,23,91.9,83.9,8,8.22
1/12/2023 0:00,2023,1,11,24,6.8,6.8,0,10.41
1/12/2023 1:00,2023,1,12,1,0,0,0,8.76
1/12/2023 2:00,2023,1,12,2,8,0,8,7.27
1/12/2023 3:00,2023,1,12,3,8,0,8,7.31
1/12/2023 4:00,2023,1,12,4,8,0,8,6.66
1/12/2023 5:00,2023,1,12,5,39.3,31.3,8,3.72
1/12/2023 6:00,2023,1,12,6,15.2,7.2,8,-3.02
1/12/2023 7:00,2023,1,12,7,75.4,67.4,8,-4.99
1/12/2023 8:00,2023,1,12,8,75.7,67.7,8,-10.26
1/12/2023 9:00,2023,1,12,9,77.9,69.9,8,-3.09
1/12/2023 10:00,2023,1,12,10,62.4,54.4,8,-1.93
1/12/2023 11:00,2023,1,12,11,10.7,2.7,8,-0.84
1/12/2023 12:00,2023,1,12,12,46.6,38.6,8,-0.95
1/12/2023 13:00,2023,1,12,13,79.9,71.9,8,6.02
1/12/2023 14:00,2023,1,12,14,78.4,70.4,8,7.16
1/12/2023 15:00,2023,1,12,15,81.5,73.5,8,4.83
1/12/2023 16:00,2023,1,12,16,74.9,66.9,8,-0.3
1/12/2023 17:00,2023,1,12,17,60.5,52.5,8,-1.23
1/12/2023 18:00,2023,1,12,18,44.1,36.1,8,-0.38
1/12/2023 19:00,2023,1,12,19,25.9,17.9,8,1
1/12/2023 20:00,2023,1,12,20,23.6,15.6,8,0.07
1/12/2023 21:00,2023,1,12,21,23.5,15.5,8,0.01
1/12/2023 22:00,2023,1,12,22,28,20,8,-0.15
1/12/2023 23:00,2023,1,12,23,21.6,13.6,8,0.19
1/13/2023 0:00,2023,1,12,24,11.7,11.7,0,24.74
1/13/2023 1:00,2023,1,13,1,6.1,6.1,0,31.66
1/13/2023 2:00,2023,1,13,2,8.5,8.5,0,37.89
1/13/2023 3:00,2023,1,13,3,10.7,10.7,0,45
1/13/2023 4:00,2023,1,13,4,6.9,6.9,0,31.82
1/13/2023 5:00,2023,1,13,5,12.2,12.2,0,27.63
1/13/2023 6:00,2023,1,13,6,3.3,3.3,0,27.97
1/13/2023 7:00,2023,1,13,7,1.1,1.1,0,26.64
1/13/2023 8:00,2023,1,13,8,0,0,0,26.19
1/13/2023 9:00,2023,1,13,9,0,0,0,25.28
1/13/2023 10:00,2023,1,13,10,0,0,0,27.16
1/13/2023 11:00,2023,1,13,11,0,0,0,25.99
1/13/2023 12:00,2023,1,13,12,0,0,0,30.11
1/13/2023 13:00,2023,1,13,13,0,0,0,36
1/13/2023 14:00,2023,1,13,14,0.2,0.2,0,40.83
1/13/2023 15:00,2023,1,13,15,0,0,0,26.04
1/13/2023 16:00,2023,1,13,16,0,0,0,22.67
1/13/2023 17:00,2023,1,13,17,0,0,0,20.47
1/13/2023 18:00,2023,1,13,18,0,0,0,19.88
1/13/2023 19:00,2023,1,13,19,0,0,0,18.76
1/13/2023 20:00,2023,1,13,20,4.9,4.9,0,18.02
1/13/2023 21:00,2023,1,13,21,18.2,18.2,0,17.39
1/13/2023 22:00,2023,1,13,22,32,32,0,17.7
1/13/2023 23:00,2023,1,13,23,55.8,55.8,0,20.31
1/14/2023 0:00,2023,1,13,24,66.4,66.4,0,32.2
1/14/2023 1:00,2023,1,14,1,76.5,76.5,0,25.1
1/14/2023 2:00,2023,1,14,2,74,74,0,22.17
1/14/2023 3:00,2023,1,14,3,75,75,0,15.42
1/14/2023 4:00,2023,1,14,4,68.7,68.7,0,10.45
1/14/2023 5:00,2023,1,14,5,71.4,63.4,8,7.75
1/14/2023 6:00,2023,1,14,6,60.6,52.6,8,7.72
1/14/2023 7:00,2023,1,14,7,57.1,49.1,8,6.95
1/14/2023 8:00,2023,1,14,8,58.8,50.8,8,6.06
1/14/2023 9:00,2023,1,14,9,73.3,65.3,8,5.86
1/14/2023 10:00,2023,1,14,10,56,48,8,4.68
1/14/2023 11:00,2023,1,14,11,43.3,35.3,8,5.56
1/14/2023 12:00,2023,1,14,12,52.4,44.4,8,5.47
1/14/2023 13:00,2023,1,14,13,35.2,27.2,8,6.98
1/14/2023 14:00,2023,1,14,14,0,0,0,10.08
1/14/2023 15:00,2023,1,14,15,8,0,8,7.54
1/14/2023 16:00,2023,1,14,16,8,0,8,8.4
1/14/2023 17:00,2023,1,14,17,18.6,10.6,8,5.94
1/14/2023 18:00,2023,1,14,18,78,70,8,3.95
1/14/2023 19:00,2023,1,14,19,87.3,79.3,8,0.08
1/14/2023 20:00,2023,1,14,20,94.2,86.2,8,-1.29
1/14/2023 21:00,2023,1,14,21,97.6,89.6,8,-3.11
1/14/2023 22:00,2023,1,14,22,99,91,8,-2.86
1/14/2023 23:00,2023,1,14,23,93.5,85.5,8,-1.19
1/15/2023 0:00,2023,1,14,24,85.4,77.4,8,4.62
1/15/2023 1:00,2023,1,15,1,23.4,15.4,8,7.5
1/15/2023 2:00,2023,1,15,2,8,0,8,6.33
1/15/2023 3:00,2023,1,15,3,8,0,8,7.49
1/15/2023 4:00,2023,1,15,4,8,0,8,6.8
1/15/2023 5:00,2023,1,15,5,81.6,73.6,8,5.79
1/15/2023 6:00,2023,1,15,6,60.3,52.3,8,2.57
1/15/2023 7:00,2023,1,15,7,85.8,77.8,8,-1.68
1/15/2023 8:00,2023,1,15,8,86.7,78.7,8,-2.45
1/15/2023 9:00,2023,1,15,9,79.5,71.5,8,-3.01
1/15/2023 10:00,2023,1,15,10,80.7,72.7,8,-2.61
1/15/2023 11:00,2023,1,15,11,83.4,75.4,8,1.74
1/15/2023 12:00,2023,1,15,12,84.5,76.5,8,0.56
1/15/2023 13:00,2023,1,15,13,88.9,80.9,8,7.79
1/15/2023 14:00,2023,1,15,14,48.6,48.6,0,10.44
1/15/2023 15:00,2023,1,15,15,19.2,11.2,8,5.76
1/15/2023 16:00,2023,1,15,16,20.7,12.7,8,0.26
1/15/2023 17:00,2023,1,15,17,66.4,58.4,8,0.53
1/15/2023 18:00,2023,1,15,18,81.5,73.5,8,0.39
1/15/2023 19:00,2023,1,15,19,70.2,62.2,8,-0.04
1/15/2023 20:00,2023,1,15,20,74,66,8,-0.48
1/15/2023 21:00,2023,1,15,21,81.8,73.8,8,-1.11
1/15/2023 22:00,2023,1,15,22,74.8,66.8,8,-0.86
1/15/2023 23:00,2023,1,15,23,47.9,39.9,8,2.16
1/16/2023 0:00,2023,1,15,24,22.2,14.2,8,7.18
1/16/2023 1:00,2023,1,16,1,35.7,35.7,0,10.01
1/16/2023 2:00,2023,1,16,2,59.5,51.5,8,6.66
1/16/2023 3:00,2023,1,16,3,42.3,34.3,8,6.76
1/16/2023 4:00,2023,1,16,4,40.1,32.1,8,3.12
1/16/2023 5:00,2023,1,16,5,42.7,34.7,8,-0.33
1/16/2023 6:00,2023,1,16,6,42.9,34.9,8,-0.83
1/16/2023 7:00,2023,1,16,7,49,41,8,0.07
1/16/2023 8:00,2023,1,16,8,48.1,40.1,8,5.94
1/16/2023 9:00,2023,1,16,9,28.5,28.5,0,10.95
1/16/2023 10:00,2023,1,16,10,18.9,18.9,0,16.98
1/16/2023 11:00,2023,1,16,11,19,19,0,26.86
1/16/2023 12:00,2023,1,16,12,28.7,28.7,0,31.32
1/16/2023 13:00,2023,1,16,13,23.2,23.2,0,37.26
1/16/2023 14:00,2023,1,16,14,41.6,41.6,0,40.65
1/16/2023 15:00,2023,1,16,15,73,73,0,66.61
1/16/2023 16:00,2023,1,16,16,56.8,56.8,0,97.01
1/16/2023 17:00,2023,1,16,17,51.4,51.4,0,36.76
1/16/2023 18:00,2023,1,16,18,31,31,0,18.82
1/16/2023 19:00,2023,1,16,19,20.8,20.8,0,10.62
1/16/2023 20:00,2023,1,16,20,23.2,15.2,8,4.01
1/16/2023 21:00,2023,1,16,21,40.5,32.5,8,4.15
1/16/2023 22:00,2023,1,16,22,48.9,40.9,8,2.15
1/16/2023 23:00,2023,1,16,23,45.8,37.8,8,4.09
1/17/2023 0:00,2023,1,16,24,50,50,0,24.43
1/17/2023 1:00,2023,1,17,1,51,51,0,25.64
1/17/2023 2:00,2023,1,17,2,40.2,40.2,0,24.35
1/17/2023 3:00,2023,1,17,3,38.6,38.6,0,17.83
1/17/2023 4:00,2023,1,17,4,37.2,37.2,0,16.36
1/17/2023 5:00,2023,1,17,5,38.9,38.9,0,82.85
1/17/2023 6:00,2023,1,17,6,44.5,44.5,0,10.22
1/17/2023 7:00,2023,1,17,7,48.3,40.3,8,6.24
1/17/2023 8:00,2023,1,17,8,39.8,39.8,0,15.09
1/17/2023 9:00,2023,1,17,9,18.2,18.2,0,16.53
1/17/2023 10:00,2023,1,17,10,7.1,7.1,0,18.98
1/17/2023 11:00,2023,1,17,11,1.4,1.4,0,24.76
1/17/2023 12:00,2023,1,17,12,1.1,1.1,0,32.92
1/17/2023 13:00,2023,1,17,13,0,0,0,37.63
1/17/2023 14:00,2023,1,17,14,1.1,1.1,0,49.28
1/17/2023 15:00,2023,1,17,15,2.7,2.7,0,40.56
1/17/2023 16:00,2023,1,17,16,2.3,2.3,0,40.56
1/17/2023 17:00,2023,1,17,17,1.1,1.1,0,47.53
1/17/2023 18:00,2023,1,17,18,0,0,0,29.74
1/17/2023 19:00,2023,1,17,19,2.1,2.1,0,24.63
1/17/2023 20:00,2023,1,17,20,16.6,16.6,0,24.67
1/17/2023 21:00,2023,1,17,21,49.2,49.2,0,24.73
1/17/2023 22:00,2023,1,17,22,70.5,70.5,0,21.57
1/17/2023 23:00,2023,1,17,23,49.9,49.9,0,30.59
1/18/2023 0:00,2023,1,17,24,35.5,35.5,0,46.66
1/18/2023 1:00,2023,1,18,1,48.4,48.4,0,29.79
1/18/2023 2:00,2023,1,18,2,40.5,40.5,0,23.9
1/18/2023 3:00,2023,1,18,3,26.1,26.1,0,23.2
1/18/2023 4:00,2023,1,18,4,24.2,24.2,0,25.38
1/18/2023 5:00,2023,1,18,5,25.8,25.8,0,18.6
1/18/2023 6:00,2023,1,18,6,80.4,80.4,0,18.13
1/18/2023 7:00,2023,1,18,7,59,59,0,21.01
