Timestamp,Year,Month,Day,Hour Ending,Maximum energy deliverable before curtailment (MWh),Energy actually delivered (MWh),Curtailment (MWh),Price ($/MWh) at the nodal level in the Real Time market
1/2/2023 9:00,2023,1,2,9,0.3,0.3,0,26.65
1/2/2023 10:00,2023,1,2,10,1,1,0,50.18
1/2/2023 11:00,2023,1,2,11,4.1,4.1,0,32.81
1/2/2023 12:00,2023,1,2,12,3.4,3.4,0,38.13
1/2/2023 13:00,2023,1,2,13,5.9,5.9,0,33.2
1/2/2023 14:00,2023,1,2,14,0,0,0,30.74
1/2/2023 15:00,2023,1,2,15,0,0,0,26.48
1/2/2023 16:00,2023,1,2,16,3,3,0,27.82
1/2/2023 17:00,2023,1,2,17,23.1,23.1,0,28.74
1/2/2023 18:00,2023,1,2,18,27.9,27.9,0,28.83
1/2/2023 19:00,2023,1,2,19,32.7,32.7,0,29.49
1/2/2023 20:00,2023,1,2,20,59.3,59.3,0,25.81
1/2/2023 21:00,2023,1,2,21,72.5,72.5,0,21.54
1/2/2023 22:00,2023,1,2,22,76.4,76.4,0,18.61
1/2/2023 23:00,2023,1,2,23,90.6,90.6,0,18.78
1/3/2023 0:00,2023,1,2,24,85.1,85.1,0,20.06
1/3/2023 1:00,2023,1,3,1,87.8,87.8,0,18.33
1/3/2023 2:00,2023,1,3,2,130.3,130.3,0,16.41
1/3/2023 3:00,2023,1,3,3,132,52,80,0.02
1/3/2023 4:00,2023,1,3,4,81.6,1.6,80,-5.59
1/3/2023 5:00,2023,1,3,5,165.6,85.6,80,-1.7
1/3/2023 6:00,2023,1,3,6,240.8,160.8,80,11.2
1/3/2023 7:00,2023,1,3,7,165.7,165.7,0,18.19
1/3/2023 8:00,2023,1,3,8,168.7,168.7,0,17.19
1/3/2023 9:00,2023,1,3,9,166.8,166.8,0,20.04
1/3/2023 10:00,2023,1,3,10,142.3,142.3,0,19.15
1/3/2023 11:00,2023,1,3,11,82.1,82.1,0,19.89
1/3/2023 12:00,2023,1,3,12,165.5,165.5,0,25.39
1/3/2023 13:00,2023,1,3,13,161.5,161.5,0,28.79
1/3/2023 14:00,2023,1,3,14,155.3,155.3,0,23.16
1/3/2023 15:00,2023,1,3,15,156,156,0,17.22
1/3/2023 16:00,2023,1,3,16,155.4,155.4,0,18.86
1/3/2023 17:00,2023,1,3,17,152.6,152.6,0,37.6
1/3/2023 18:00,2023,1,3,18,153.4,153.4,0,27.52
1/3/2023 19:00,2023,1,3,19,156.6,156.6,0,19.18
1/3/2023 20:00,2023,1,3,20,155.1,155.1,0,16.83
1/3/2023 21:00,2023,1,3,21,234.3,154.3,80,15.56
1/3/2023 22:00,2023,1,3,22,233.7,153.7,80,13.85
1/3/2023 23:00,2023,1,3,23,233.4,153.4,80,12.33
1/4/2023 0:00,2023,1,3,24,221.7,141.7,80,-1.39
1/4/2023 1:00,2023,1,4,1,220.8,140.8,80,-1.96
1/4/2023 2:00,2023,1,4,2,222.4,142.4,80,-2.4
1/4/2023 3:00,2023,1,4,3,218.8,138.8,80,1.07
1/4/2023 4:00,2023,1,4,4,198.2,118.2,80,5.34
1/4/2023 5:00,2023,1,4,5,112.5,112.5,0,15.65
1/4/2023 6:00,2023,1,4,6,103.3,103.3,0,17.18
1/4/2023 7:00,2023,1,4,7,99.5,99.5,0,34.93
1/4/2023 8:00,2023,1,4,8,84.4,84.4,0,24.02
1/4/2023 9:00,2023,1,4,9,80.9,80.9,0,18.51
1/4/2023 10:00,2023,1,4,10,94,94,0,18.47
1/4/2023 11:00,2023,1,4,11,122.6,122.6,0,16.55
1/4/2023 12:00,2023,1,4,12,198.7,118.7,80,13.9
1/4/2023 13:00,2023,1,4,13,114.7,114.7,0,15.6
1/4/2023 14:00,2023,1,4,14,98.9,98.9,0,16.64
1/4/2023 15:00,2023,1,4,15,91,91,0,16.67
1/4/2023 16:00,2023,1,4,16,88.1,88.1,0,19.43
1/4/2023 17:00,2023,1,4,17,86.4,86.4,0,51.78
1/4/2023 18:00,2023,1,4,18,97.5,97.5,0,21.07
1/4/2023 19:00,2023,1,4,19,119.3,119.3,0,20.47
1/4/2023 20:00,2023,1,4,20,113.8,113.8,0,17.23
1/4/2023 21:00,2023,1,4,21,182.9,102.9,80,15.04
1/4/2023 22:00,2023,1,4,22,183.3,103.3,80,11.97
1/4/2023 23:00,2023,1,4,23,192.6,112.6,80,11.86
1/5/2023 0:00,2023,1,4,24,184.3,104.3,80,12.19
1/5/2023 1:00,2023,1,5,1,166,86,80,10.76
1/5/2023 2:00,2023,1,5,2,136.5,56.5,80,15.21
1/5/2023 3:00,2023,1,5,3,55,55,0,17.94
1/5/2023 4:00,2023,1,5,4,50.9,50.9,0,18.58
1/5/2023 5:00,2023,1,5,5,49.1,49.1,0,25.99
1/5/2023 6:00,2023,1,5,6,34.2,34.2,0,26.64
1/5/2023 7:00,2023,1,5,7,49.2,49.2,0,29.25
1/5/2023 8:00,2023,1,5,8,51.9,51.9,0,29.88
1/5/2023 9:00,2023,1,5,9,52.4,52.4,0,26.77
1/5/2023 10:00,2023,1,5,10,52.9,52.9,0,26.67
1/5/2023 11:00,2023,1,5,11,59.4,59.4,0,29.31
1/5/2023 12:00,2023,1,5,12,54.9,54.9,0,25.96
1/5/2023 13:00,2023,1,5,13,38.1,38.1,0,26.21
1/5/2023 14:00,2023,1,5,14,25.2,25.2,0,31.24
1/5/2023 15:00,2023,1,5,15,56.3,56.3,0,30.06
1/5/2023 16:00,2023,1,5,16,68.1,68.1,0,29.14
1/5/2023 17:00,2023,1,5,17,58.9,58.9,0,46.11
1/5/2023 18:00,2023,1,5,18,67.3,67.3,0,33.29
1/5/2023 19:00,2023,1,5,19,63.2,63.2,0,36.79
1/5/2023 20:00,2023,1,5,20,19.9,19.9,0,53.16
1/5/2023 21:00,2023,1,5,21,20.7,20.7,0,33.8
1/5/2023 22:00,2023,1,5,22,21.7,21.7,0,31.83
1/5/2023 23:00,2023,1,5,23,27.2,27.2,0,31.94
1/6/2023 0:00,2023,1,5,24,19.7,19.7,0,34.32
1/6/2023 1:00,2023,1,6,1,25.3,25.3,0,28.81
1/6/2023 2:00,2023,1,6,2,25.2,25.2,0,30.5
1/6/2023 3:00,2023,1,6,3,9.8,9.8,0,36.3
1/6/2023 4:00,2023,1,6,4,4.5,4.5,0,39.14
1/6/2023 5:00,2023,1,6,5,0,0,0,104.31
1/6/2023 6:00,2023,1,6,6,0,0,0,84
1/6/2023 7:00,2023,1,6,7,0,0,0,129.61
1/6/2023 8:00,2023,1,6,8,0,0,0,240.51
1/6/2023 9:00,2023,1,6,9,1.2,1.2,0,114.35
1/6/2023 10:00,2023,1,6,10,2.2,2.2,0,226.3
1/6/2023 11:00,2023,1,6,11,0.6,0.6,0,55.72
1/6/2023 12:00,2023,1,6,12,0,0,0,45.77
1/6/2023 13:00,2023,1,6,13,0,0,0,39.01
1/6/2023 14:00,2023,1,6,14,0,0,0,37.5
1/6/2023 15:00,2023,1,6,15,0,0,0,37.47
1/6/2023 16:00,2023,1,6,16,0.8,0.8,0,47.99
1/6/2023 17:00,2023,1,6,17,1.9,1.9,0,44.39
1/6/2023 18:00,2023,1,6,18,0,0,0,46.53
1/6/2023 19:00,2023,1,6,19,2.1,2.1,0,40.9
1/6/2023 20:00,2023,1,6,20,6.9,6.9,0,170.37
1/6/2023 21:00,2023,1,6,21,4.5,4.5,0,44.86
1/6/2023 22:00,2023,1,6,22,0.1,0.1,0,41.3
1/6/2023 23:00,2023,1,6,23,3.1,3.1,0,44.89
1/7/2023 0:00,2023,1,6,24,4.2,4.2,0,36.51
1/7/2023 1:00,2023,1,7,1,0,0,0,121.09
1/7/2023 2:00,2023,1,7,2,0,0,0,31.83
1/7/2023 3:00,2023,1,7,3,0,0,0,35.71
1/7/2023 4:00,2023,1,7,4,0,0,0,29.31
1/7/2023 5:00,2023,1,7,5,0,0,0,31.71
1/7/2023 6:00,2023,1,7,6,1.5,1.5,0,26.37
1/7/2023 7:00,2023,1,7,7,1.2,1.2,0,30.72
1/7/2023 8:00,2023,1,7,8,2.3,2.3,0,34.05
1/7/2023 9:00,2023,1,7,9,7.1,7.1,0,34.32
1/7/2023 10:00,2023,1,7,10,3.2,3.2,0,33.79
1/7/2023 11:00,2023,1,7,11,7.8,7.8,0,31.57
1/7/2023 12:00,2023,1,7,12,16.4,16.4,0,30.65
1/7/2023 13:00,2023,1,7,13,14.7,14.7,0,30.21
1/7/2023 14:00,2023,1,7,14,24,24,0,25.68
1/7/2023 15:00,2023,1,7,15,40.6,40.6,0,24.73
1/7/2023 16:00,2023,1,7,16,108.9,28.9,80,2.32
1/7/2023 17:00,2023,1,7,17,81.2,1.2,80,-26.9
1/7/2023 18:00,2023,1,7,18,81.1,1.1,80,-25.21
1/7/2023 19:00,2023,1,7,19,81.2,1.2,80,-26.47
1/7/2023 20:00,2023,1,7,20,81.3,1.3,80,-29.33
1/7/2023 21:00,2023,1,7,21,81.3,1.3,80,-28.23
1/7/2023 22:00,2023,1,7,22,81.3,1.3,80,-27.19
1/7/2023 23:00,2023,1,7,23,81.4,1.4,80,-28.93
1/8/2023 0:00,2023,1,7,24,81.4,1.4,80,-29.13
1/8/2023 1:00,2023,1,8,1,81.5,1.5,80,-24.28
1/8/2023 2:00,2023,1,8,2,102,22,80,-15.69
1/8/2023 3:00,2023,1,8,3,125.4,45.4,80,-3.95
1/8/2023 4:00,2023,1,8,4,206.9,126.9,80,-3.05
1/8/2023 5:00,2023,1,8,5,206.4,126.4,80,-3.73
1/8/2023 6:00,2023,1,8,6,85.6,5.6,80,-16.68
1/8/2023 7:00,2023,1,8,7,94.5,14.5,80,-6.43
1/8/2023 8:00,2023,1,8,8,93.8,13.8,80,-3.68
1/8/2023 9:00,2023,1,8,9,166.7,86.7,80,0.34
1/8/2023 10:00,2023,1,8,10,181.8,101.8,80,1.91
1/8/2023 11:00,2023,1,8,11,154.5,74.5,80,11.23
1/8/2023 12:00,2023,1,8,12,80.9,80.9,0,23.12
1/8/2023 13:00,2023,1,8,13,156,76,80,5.91
1/8/2023 14:00,2023,1,8,14,162,82,80,1.16
1/8/2023 15:00,2023,1,8,15,146.2,66.2,80,2.16
1/8/2023 16:00,2023,1,8,16,138.6,58.6,80,2.49
1/8/2023 17:00,2023,1,8,17,140,60,80,11.89
1/8/2023 18:00,2023,1,8,18,63,63,0,28.83
1/8/2023 19:00,2023,1,8,19,43.1,43.1,0,33.63
1/8/2023 20:00,2023,1,8,20,43.8,43.8,0,24.79
1/8/2023 21:00,2023,1,8,21,40.8,40.8,0,22.63
1/8/2023 22:00,2023,1,8,22,86.6,86.6,0,19.05
1/8/2023 23:00,2023,1,8,23,199.8,119.8,80,-0.86
1/9/2023 0:00,2023,1,8,24,226.8,146.8,80,-1.95
1/9/2023 1:00,2023,1,9,1,215,135,80,-3.1
1/9/2023 2:00,2023,1,9,2,208.6,128.6,80,-2.28
1/9/2023 3:00,2023,1,9,3,205.2,125.2,80,-1.4
1/9/2023 4:00,2023,1,9,4,225.7,145.7,80,-0.22
1/9/2023 5:00,2023,1,9,5,257.1,177.1,80,1.45
1/9/2023 6:00,2023,1,9,6,256.6,176.6,80,1.52
1/9/2023 7:00,2023,1,9,7,261.6,181.6,80,12.05
1/9/2023 8:00,2023,1,9,8,179.1,179.1,0,36.66
1/9/2023 9:00,2023,1,9,9,218.1,138.1,80,15.51
1/9/2023 10:00,2023,1,9,10,95.6,95.6,0,15.82
1/9/2023 11:00,2023,1,9,11,35.3,35.3,0,16.59
1/9/2023 12:00,2023,1,9,12,25.7,25.7,0,18.94
1/9/2023 13:00,2023,1,9,13,48.4,48.4,0,20.89
1/9/2023 14:00,2023,1,9,14,66.5,66.5,0,19.24
1/9/2023 15:00,2023,1,9,15,93.4,93.4,0,19.24
1/9/2023 16:00,2023,1,9,16,124.5,124.5,0,21.49
1/9/2023 17:00,2023,1,9,17,99.2,99.2,0,25.07
1/9/2023 18:00,2023,1,9,18,63.3,63.3,0,23.31
1/9/2023 19:00,2023,1,9,19,78.8,78.8,0,21.92
1/9/2023 20:00,2023,1,9,20,203,123,80,10.11
1/9/2023 21:00,2023,1,9,21,170.3,90.3,80,-1.46
1/9/2023 22:00,2023,1,9,22,186.9,106.9,80,3.35
1/9/2023 23:00,2023,1,9,23,197,117,80,11.48
1/10/2023 0:00,2023,1,9,24,93.2,93.2,0,16.89
1/10/2023 1:00,2023,1,10,1,56.9,56.9,0,22.88
1/10/2023 2:00,2023,1,10,2,41.5,41.5,0,22.16
1/10/2023 3:00,2023,1,10,3,46.5,46.5,0,22.77
1/10/2023 4:00,2023,1,10,4,37.4,37.4,0,22.95
1/10/2023 5:00,2023,1,10,5,32,32,0,24.76
1/10/2023 6:00,2023,1,10,6,15.2,15.2,0,28.53
1/10/2023 7:00,2023,1,10,7,8.6,8.6,0,142.51
1/10/2023 8:00,2023,1,10,8,0.7,0.7,0,41.28
1/10/2023 9:00,2023,1,10,9,0,0,0,38.93
1/10/2023 10:00,2023,1,10,10,0,0,0,48.82
1/10/2023 11:00,2023,1,10,11,0,0,0,38.5
1/10/2023 12:00,2023,1,10,12,0,0,0,44.3
1/10/2023 13:00,2023,1,10,13,0,0,0,35.25
1/10/2023 14:00,2023,1,10,14,1.1,1.1,0,37.81
1/10/2023 15:00,2023,1,10,15,4.4,4.4,0,31.63
1/10/2023 16:00,2023,1,10,16,5.9,5.9,0,66.62
1/10/2023 17:00,2023,1,10,17,7.9,7.9,0,43.32
1/10/2023 18:00,2023,1,10,18,11.8,11.8,0,121.44
1/10/2023 19:00,2023,1,10,19,23.5,23.5,0,77.5
1/10/2023 20:00,2023,1,10,20,21.7,21.7,0,31.46
1/10/2023 21:00,2023,1,10,21,8.1,8.1,0,33.21
1/10/2023 22:00,2023,1,10,22,11.3,11.3,0,27.69
1/10/2023 23:00,2023,1,10,23,2.9,2.9,0,26.31
1/11/2023 0:00,2023,1,10,24,0.4,0.4,0,27.27
1/11/2023 1:00,2023,1,11,1,0,0,0,34.16
1/11/2023 2:00,2023,1,11,2,0,0,0,24.34
1/11/2023 3:00,2023,1,11,3,2.9,2.9,0,26.44
1/11/2023 4:00,2023,1,11,4,10,10,0,27.98
1/11/2023 5:00,2023,1,11,5,14.6,14.6,0,31.28
1/11/2023 6:00,2023,1,11,6,32.3,32.3,0,25
1/11/2023 7:00,2023,1,11,7,21.6,21.6,0,43.77
1/11/2023 8:00,2023,1,11,8,35.1,35.1,0,29.14
1/11/2023 9:00,2023,1,11,9,70.3,70.3,0,77.87
1/11/2023 10:00,2023,1,11,10,84.1,84.1,0,27.87
1/11/2023 11:00,2023,1,11,11,34.8,34.8,0,33.94
1/11/2023 12:00,2023,1,11,12,15.3,15.3,0,51.13
1/11/2023 13:00,2023,1,11,13,28.9,28.9,0,48.06
1/11/2023 14:00,2023,1,11,14,26.9,26.9,0,26.9
1/11/2023 15:00,2023,1,11,15,60.8,60.8,0,22.58
1/11/2023 16:00,2023,1,11,16,61.6,61.6,0,21.44
1/11/2023 17:00,2023,1,11,17,102.6,102.6,0,17.76
1/11/2023 18:00,2023,1,11,18,93.7,93.7,0,20.99
1/11/2023 19:00,2023,1,11,19,82.3,82.3,0,23.67
1/11/2023 20:00,2023,1,11,20,116,116,0,21.66
1/11/2023 21:00,2023,1,11,21,74.4,74.4,0,21.96
1/11/2023 22:00,2023,1,11,22,50.4,50.4,0,23.16
1/11/2023 23:00,2023,1,11,23,31.5,31.5,0,21.53
1/12/2023 0:00,2023,1,11,24,30,30,0,18.55
1/12/2023 1:00,2023,1,12,1,105.9,25.9,80,5.97
1/12/2023 2:00,2023,1,12,2,108.3,28.3,80,-1.24
1/12/2023 3:00,2023,1,12,3,93.2,13.2,80,-3.22
1/12/2023 4:00,2023,1,12,4,95.4,15.4,80,-2.82
1/12/2023 5:00,2023,1,12,5,96.8,16.8,80,3.54
1/12/2023 6:00,2023,1,12,6,101.2,21.2,80,6.75
1/12/2023 7:00,2023,1,12,7,109.6,29.6,80,13.06
1/12/2023 8:00,2023,1,12,8,39.6,39.6,0,23.3
1/12/2023 9:00,2023,1,12,9,44.2,44.2,0,23.33
1/12/2023 10:00,2023,1,12,10,63.5,63.5,0,20.35
1/12/2023 11:00,2023,1,12,11,63.6,63.6,0,19.1
1/12/2023 12:00,2023,1,12,12,142.6,62.6,80,10.09
1/12/2023 13:00,2023,1,12,13,61.2,61.2,0,19.49
1/12/2023 14:00,2023,1,12,14,49.2,49.2,0,19.91
1/12/2023 15:00,2023,1,12,15,54.1,54.1,0,21.34
1/12/2023 16:00,2023,1,12,16,40.4,40.4,0,21.79
1/12/2023 17:00,2023,1,12,17,42.8,42.8,0,20.71
1/12/2023 18:00,2023,1,12,18,34.7,34.7,0,24.55
1/12/2023 19:00,2023,1,12,19,33.4,33.4,0,22.67
1/12/2023 20:00,2023,1,12,20,15.7,15.7,0,23.23
1/12/2023 21:00,2023,1,12,21,5,5,0,24.93
1/12/2023 22:00,2023,1,12,22,0,0,0,24.37
1/12/2023 23:00,2023,1,12,23,0,0,0,25.52
1/13/2023 0:00,2023,1,12,24,0,0,0,22.47
1/13/2023 1:00,2023,1,13,1,0,0,0,21.23
1/13/2023 2:00,2023,1,13,2,0,0,0,23.72
1/13/2023 3:00,2023,1,13,3,0,0,0,24.49
1/13/2023 4:00,2023,1,13,4,0,0,0,24.75
1/13/2023 5:00,2023,1,13,5,0,0,0,25.02
1/13/2023 6:00,2023,1,13,6,0,0,0,33.96
1/13/2023 7:00,2023,1,13,7,0,0,0,31.67
1/13/2023 8:00,2023,1,13,8,0,0,0,40.31
1/13/2023 9:00,2023,1,13,9,0,0,0,349.97
1/13/2023 10:00,2023,1,13,10,0.1,0.1,0,35.06
1/13/2023 11:00,2023,1,13,11,15.9,15.9,0,77.4
1/13/2023 12:00,2023,1,13,12,53.3,53.3,0,36.2
1/13/2023 13:00,2023,1,13,13,78.3,78.3,0,32.5
1/13/2023 14:00,2023,1,13,14,111.5,111.5,0,30.57
1/13/2023 15:00,2023,1,13,15,128.6,128.6,0,27.71
1/13/2023 16:00,2023,1,13,16,139.4,139.4,0,32.79
1/13/2023 17:00,2023,1,13,17,137.2,137.2,0,28.4
1/13/2023 18:00,2023,1,13,18,164.6,164.6,0,32.27
1/13/2023 19:00,2023,1,13,19,173.6,173.6,0,22.7
1/13/2023 20:00,2023,1,13,20,180.5,180.5,0,43.07
1/13/2023 21:00,2023,1,13,21,179.4,179.4,0,16.94
1/13/2023 22:00,2023,1,13,22,259.9,179.9,80,14.28
1/13/2023 23:00,2023,1,13,23,259.2,179.2,80,12.17
1/14/2023 0:00,2023,1,13,24,260.3,180.3,80,6.12
1/14/2023 1:00,2023,1,14,1,256.2,176.2,80,1.8
1/14/2023 2:00,2023,1,14,2,150.9,70.9,80,-4.53
1/14/2023 3:00,2023,1,14,3,98.4,18.4,80,-7.08
1/14/2023 4:00,2023,1,14,4,90.3,10.3,80,-5.22
1/14/2023 5:00,2023,1,14,5,81.4,1.4,80,-11.23
1/14/2023 6:00,2023,1,14,6,81.4,1.4,80,-10.59
1/14/2023 7:00,2023,1,14,7,84.4,4.4,80,-8.28
1/14/2023 8:00,2023,1,14,8,83.3,3.3,80,-5.29
1/14/2023 9:00,2023,1,14,9,125.4,45.4,80,0.05
1/14/2023 10:00,2023,1,14,10,164.1,84.1,80,-3.43
1/14/2023 11:00,2023,1,14,11,200.3,120.3,80,-3.15
1/14/2023 12:00,2023,1,14,12,252.5,172.5,80,-1.78
1/14/2023 13:00,2023,1,14,13,97.8,17.8,80,-8.13
1/14/2023 14:00,2023,1,14,14,81.3,1.3,80,-8.27
1/14/2023 15:00,2023,1,14,15,81.7,1.7,80,-7.82
1/14/2023 16:00,2023,1,14,16,82.2,2.2,80,-8.96
1/14/2023 17:00,2023,1,14,17,83.6,3.6,80,-7.06
1/14/2023 18:00,2023,1,14,18,202.5,122.5,80,-2.15
1/14/2023 19:00,2023,1,14,19,140,60,80,-4.36
1/14/2023 20:00,2023,1,14,20,83.4,3.4,80,-6.31
1/14/2023 21:00,2023,1,14,21,81.9,1.9,80,-8.36
1/14/2023 22:00,2023,1,14,22,88.6,8.6,80,-5.74
1/14/2023 23:00,2023,1,14,23,81.9,1.9,80,-13.54
1/15/2023 0:00,2023,1,14,24,81.9,1.9,80,-15.57
1/15/2023 1:00,2023,1,15,1,81.9,1.9,80,-19.25
1/15/2023 2:00,2023,1,15,2,81.8,1.8,80,-15.69
1/15/2023 3:00,2023,1,15,3,81.8,1.8,80,-14.68
1/15/2023 4:00,2023,1,15,4,81.7,1.7,80,-17.34
1/15/2023 5:00,2023,1,15,5,81.9,1.9,80,-12.27
1/15/2023 6:00,2023,1,15,6,81.8,1.8,80,-8.84
1/15/2023 7:00,2023,1,15,7,164.2,84.2,80,-2.68
1/15/2023 8:00,2023,1,15,8,227.3,147.3,80,-0.3
1/15/2023 9:00,2023,1,15,9,220.9,140.9,80,3.44
1/15/2023 10:00,2023,1,15,10,100.7,100.7,0,18.88
1/15/2023 11:00,2023,1,15,11,84.4,84.4,0,21.43
1/15/2023 12:00,2023,1,15,12,53.6,53.6,0,21.72
1/15/2023 13:00,2023,1,15,13,34.7,34.7,0,21.96
1/15/2023 14:00,2023,1,15,14,32.1,32.1,0,20.97
1/15/2023 15:00,2023,1,15,15,17.1,17.1,0,20.45
1/15/2023 16:00,2023,1,15,16,50.8,50.8,0,18.04
1/15/2023 17:00,2023,1,15,17,46.5,46.5,0,25.06
1/15/2023 18:00,2023,1,15,18,79.9,79.9,0,23.05
1/15/2023 19:00,2023,1,15,19,74.8,74.8,0,27.51
1/15/2023 20:00,2023,1,15,20,71.3,71.3,0,22.45
1/15/2023 21:00,2023,1,15,21,67.1,67.1,0,21.98
1/15/2023 22:00,2023,1,15,22,33.2,33.2,0,20.16
1/15/2023 23:00,2023,1,15,23,19.1,19.1,0,20.98
1/16/2023 0:00,2023,1,15,24,93,13,80,11.65
1/16/2023 1:00,2023,1,16,1,87.3,7.3,80,7.74
1/16/2023 2:00,2023,1,16,2,17.7,17.7,0,18.72
1/16/2023 3:00,2023,1,16,3,98.3,18.3,80,6.46
1/16/2023 4:00,2023,1,16,4,102.4,22.4,80,0.88
1/16/2023 5:00,2023,1,16,5,125.9,45.9,80,15.57
1/16/2023 6:00,2023,1,16,6,132.8,52.8,80,7.81
1/16/2023 7:00,2023,1,16,7,50.2,50.2,0,21.4
1/16/2023 8:00,2023,1,16,8,84.5,84.5,0,21.06
1/16/2023 9:00,2023,1,16,9,117.8,117.8,0,22.34
1/16/2023 10:00,2023,1,16,10,99.5,99.5,0,24.97
1/16/2023 11:00,2023,1,16,11,90,90,0,26.44
1/16/2023 12:00,2023,1,16,12,109.1,109.1,0,26.61
1/16/2023 13:00,2023,1,16,13,99.2,99.2,0,29.33
1/16/2023 14:00,2023,1,16,14,61.6,61.6,0,28.8
1/16/2023 15:00,2023,1,16,15,26.5,26.5,0,25.91
1/16/2023 16:00,2023,1,16,16,14.3,14.3,0,25.26
1/16/2023 17:00,2023,1,16,17,17.4,17.4,0,25
1/16/2023 18:00,2023,1,16,18,21,21,0,28.61
1/16/2023 19:00,2023,1,16,19,10.3,10.3,0,26.91
1/16/2023 20:00,2023,1,16,20,8.1,8.1,0,25.62
1/16/2023 21:00,2023,1,16,21,5.8,5.8,0,23.62
1/16/2023 22:00,2023,1,16,22,5.3,5.3,0,19.22
1/16/2023 23:00,2023,1,16,23,4,4,0,19.12
1/17/2023 0:00,2023,1,16,24,83.9,3.9,80,14.54
1/17/2023 1:00,2023,1,17,1,3.6,3.6,0,15.88
1/17/2023 2:00,2023,1,17,2,83.5,3.5,80,14.46
1/17/2023 3:00,2023,1,17,3,83.4,3.4,80,14.08
1/17/2023 4:00,2023,1,17,4,84.5,4.5,80,13.74
1/17/2023 5:00,2023,1,17,5,6.2,6.2,0,16.49
1/17/2023 6:00,2023,1,17,6,5,5,0,20.73
1/17/2023 7:00,2023,1,17,7,4.2,4.2,0,21.97
1/17/2023 8:00,2023,1,17,8,3.5,3.5,0,23.88
1/17/2023 9:00,2023,1,17,9,3.5,3.5,0,25.24
1/17/2023 10:00,2023,1,17,10,3.1,3.1,0,23.88
1/17/2023 11:00,2023,1,17,11,3.8,3.8,0,22.4
1/17/2023 12:00,2023,1,17,12,7.9,7.9,0,24.98
1/17/2023 13:00,2023,1,17,13,16.8,16.8,0,23.76
1/17/2023 14:00,2023,1,17,14,19.5,19.5,0,23.25
1/17/2023 15:00,2023,1,17,15,15.4,15.4,0,23.92
1/17/2023 16:00,2023,1,17,16,11.5,11.5,0,24.12
1/17/2023 17:00,2023,1,17,17,8.1,8.1,0,28.82
1/17/2023 18:00,2023,1,17,18,4.6,4.6,0,32.83
1/17/2023 19:00,2023,1,17,19,0.9,0.9,0,33.02
1/17/2023 20:00,2023,1,17,20,5.3,5.3,0,32.79
1/17/2023 21:00,2023,1,17,21,2.7,2.7,0,35.01
1/17/2023 22:00,2023,1,17,22,2.1,2.1,0,30.56
1/17/2023 23:00,2023,1,17,23,5.9,5.9,0,31.06
1/18/2023 0:00,2023,1,17,24,3.4,3.4,0,29.48
1/18/2023 1:00,2023,1,18,1,7.2,7.2,0,29.93
1/18/2023 2:00,2023,1,18,2,2.4,2.4,0,29.06
1/18/2023 3:00,2023,1,18,3,2.1,2.1,0,26.21
1/18/2023 4:00,2023,1,18,4,9.8,9.8,0,29.58
